Taxonomy / Feature	LDA score (log10)	Class	Mean (relative) abundance in that class	p-value
d__Bacteria.p__Myxococcota.c__Polyangiia.__.__	2.199832877701869			-
d__Bacteria.p__Myxococcota.__	1.5800450104681403			-
d__Bacteria.p__Myxococcota.__.__	1.5800450104681403			-
d__Bacteria.p__Myxococcota.__.__.__	1.5800450104681403			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Incertae_Sedis	2.6012336159663123			-
d__Bacteria.p__MBNT15	2.249051042			-
d__Bacteria.p__MBNT15.c__Incertae_Sedis	2.249051042			-
d__Bacteria.p__MBNT15.c__Incertae_Sedis.o__Incertae_Sedis	2.249051042			-
d__Bacteria.p__MBNT15.c__Incertae_Sedis.o__Incertae_Sedis.f__Incertae_Sedis	2.249051042			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Lysobacterales	3.6740492353678333			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Lysobacterales.f__Lysobacteraceae	2.8353167293700143			-
d__Bacteria.p__Thermodesulfobacteriota	3.315110593144369			-
d__Bacteria.p__Thermodesulfobacteriota.c__Desulfuromonadia	2.483134312595532			-
d__Bacteria.p__Thermodesulfobacteriota.c__Desulfuromonadia.o__PB19	1.1029232983211343			-
d__Bacteria.p__Thermodesulfobacteriota.c__Desulfuromonadia.o__PB19.f__Incertae_Sedis	1.1029232983211343			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Hymenobacteraceae	2.500863036449529	Organic	2.0814938661918863	0.013902988164384317
d__Bacteria.p__Bacillota.c__Clostridia.o__Clostridiales.f__Oxobacteraceae	2.221022154658851			0.029049022161940587
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Frankiales.f__Geodermatophilaceae	3.594284684439308			-
d__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Leptolyngbyales	2.7512830200112957			-
d__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Leptolyngbyales.f__Leptolyngbyaceae	2.7512830200112957			-
d__Bacteria.p__NB1_j	2.925744626176954			-
d__Bacteria.p__NB1_j.c__Incertae_Sedis	2.925744626176954			-
d__Bacteria.p__NB1_j.c__Incertae_Sedis.o__Incertae_Sedis	2.925744626176954			-
d__Bacteria.p__NB1_j.c__Incertae_Sedis.o__Incertae_Sedis.f__Incertae_Sedis	2.925744626176954			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales	3.3918426134753474			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae	2.6939876259154283			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Lysobacterales.__	1.3759241202387174			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Azospirillales.f__Azospirillaceae	2.614806428888842			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Frankiales.f__Incertae_Sedis	3.604666717618879			-
d__Bacteria.p__Dependentiae	2.390165321331002			-
d__Bacteria.p__Dependentiae.c__Babeliae	2.390165321331002			-
d__Bacteria.p__Dependentiae.c__Babeliae.o__Babeliales	2.390165321331002			-
d__Bacteria.p__Dependentiae.c__Babeliae.o__Babeliales.f__Incertae_Sedis	2.249050552430449			-
d__Bacteria.p__Acidobacteriota.c__Acidobacteriae.o__Terriglobales.f__Acidobacteriaceae__Subgroup_1_	4.168082402	Chemical	3.7934319133516334	0.014305878435429647
d__Bacteria.p__Actinomycetota.c__Thermoleophilia.o__Incertae_Sedis	3.250599347112529	Organic	2.938014813693797	0.010515246
d__Bacteria.p__Actinomycetota.c__Thermoleophilia.o__Incertae_Sedis.f__Incertae_Sedis	3.250599347112529	Organic	2.9380152411210365	0.010515246
d__Bacteria.p__Candidatus_Eremiobacterota	3.800261347256772	Chemical	3.333942415121616	0.014305878435429647
d__Bacteria.p__Candidatus_Eremiobacterota.c__Eremiobacteria	3.800261347256772	Chemical	3.3782961625778785	0.014305878435429647
d__Bacteria.p__Candidatus_Eremiobacterota.c__Eremiobacteria.o__Incertae_Sedis	3.800261347256772	Chemical	3.4074634994753072	0.014305878435429647
d__Bacteria.p__Candidatus_Eremiobacterota.c__Eremiobacteria.o__Incertae_Sedis.f__Incertae_Sedis	3.800261347256772	Chemical	3.359325033852928	0.014305878435429647
d__Bacteria.p__Cyanobacteriota.c__Sericytochromatia	2.812616936173374			-
d__Bacteria.p__Cyanobacteriota.c__Sericytochromatia.o__Incertae_Sedis	2.812616936173374			-
d__Bacteria.p__Cyanobacteriota.c__Sericytochromatia.o__Incertae_Sedis.f__Incertae_Sedis	2.812616936173374			-
d__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Limnotrichales	1.3759241202387174			-
d__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Limnotrichales.f__Limnotrichaceae	1.3759241202387174			-
d__Bacteria.p__Planctomycetota.c__OM190	3.5857966004554522			-
d__Bacteria.p__Planctomycetota.c__OM190.o__Incertae_Sedis	3.5857966004554522			-
d__Bacteria.p__Planctomycetota.c__OM190.o__Incertae_Sedis.f__Incertae_Sedis	3.5857966004554522			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Micrococcales	3.9467784181587353			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae	3.548527195880629			-
Unassigned	2.177556701			0.012725353282910894
Unassigned.__	2.177556701			0.012725353282910894
Unassigned.__.__	2.177556701			0.012725353282910894
Unassigned.__.__.__	2.177556701			0.012725353282910894
Unassigned.__.__.__.__	2.177556701			0.012725353282910894
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales	2.843285541681317			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae	2.843285541681317			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Mycobacteriales	4.001922260801493			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Mycobacteriales.f__Mycobacteriaceae	3.9936233904246468			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.__	2.4785863366909875			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.__.__	2.4785863366909875			-
d__Bacteria.p__Chlamydiota	2.4785861189584004			-
d__Bacteria.p__Chlamydiota.c__Chlamydiia	2.4785861189584004			-
d__Bacteria.p__Chlamydiota.c__Chlamydiia.o__Chlamydiales	2.4785861189584004			-
d__Bacteria.p__Chlamydiota.c__Chlamydiia.o__Chlamydiales.f__Parachlamydiaceae	2.1029226146047497			-
d__Bacteria.p__Chloroflexota.c__Ktedonobacteria.o__B10_SB3A	3.470511887111663	Chemical	3.0660210848657528	0.013902988164384317
d__Bacteria.p__Chloroflexota.c__Ktedonobacteria.o__B10_SB3A.f__Incertae_Sedis	3.470511887111663	Chemical	3.078936548703927	0.013902988164384317
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__PLTA13	2.948021047194091			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__PLTA13.f__Incertae_Sedis	2.948021047194091			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae	3.4526860423239136			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Micrococcales.f__Cellulomonadaceae	2.0571653504773986			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.__	2.7414122599391537	Organic	2.3486148708396923	0.012725353282910894
d__Bacteria.p__Actinomycetota.c__Actinobacteria.__.__	2.7414122599391537	Organic	2.352085427146244	0.012725353282910894
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Chthoniobacterales.f__Xiphinematobacteraceae	2.6148063448922887			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.__	2.960255530745795	Organic	2.573514588197525	0.012725353282910894
d__Bacteria.p__Actinomycetota.c__Thermoleophilia.o__Solirubrobacterales.__	3.9175035182604288	Organic	3.4886607028175827	0.014305878435429647
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__A0839	1.5977719560981938			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Hyphomicrobiales_Incertae_Sedis	3.2443727824975728			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Incertae_Sedis	1.9401951335331322			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Propionibacteriales	3.8599392316286862	Organic	3.4452579683012075	0.014305878435429647
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae	3.801458497553964	Organic	3.397068694304438	0.014305878435429647
d__Bacteria.p__Bacillota.c__Bacilli.o__Bacillales.f__Sporolactobacillaceae	2.9922246938366874	Chemical	2.7351286266946646	0.029049022161940587
d__Bacteria.p__SAR324_clade_Marine_group_B_	2.1540753651212974			-
d__Bacteria.p__SAR324_clade_Marine_group_B_.c__Incertae_Sedis	2.1540753651212974			-
d__Bacteria.p__SAR324_clade_Marine_group_B_.c__Incertae_Sedis.o__Incertae_Sedis	2.1540753651212974			-
d__Bacteria.p__SAR324_clade_Marine_group_B_.c__Incertae_Sedis.o__Incertae_Sedis.f__Incertae_Sedis	2.1540753651212974			-
d__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Phormidiaceae	1.5800441037198016			-
d__Bacteria.p__RCP2_54	3.807823872	Chemical	3.366899422988075	0.027486336
d__Bacteria.p__RCP2_54.c__Incertae_Sedis	3.807823872	Chemical	3.3886271006336615	0.027486336
d__Bacteria.p__RCP2_54.c__Incertae_Sedis.o__Incertae_Sedis	3.807823872	Chemical	3.366650517568524	0.027486336
d__Bacteria.p__RCP2_54.c__Incertae_Sedis.o__Incertae_Sedis.f__Incertae_Sedis	3.807823872	Chemical	3.4078176920564003	0.027486336
d__Bacteria.p__Myxococcota.c__Polyangiia.o__mle1_27	2.4831343738156613	Organic	2.0914801244375716	0.031823127
d__Bacteria.p__Myxococcota.c__Polyangiia.o__mle1_27.f__Incertae_Sedis	2.4831343738156613	Organic	2.0914734085198554	0.031823127
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Mycobacteriales.f__Nocardiaceae	2.526168890687725			-
d__Bacteria.p__Bacillota.c__Limnochordia	3.0386820449188137			-
d__Bacteria.p__Bacillota.c__Limnochordia.o__Incertae_Sedis	3.0160742246448216			-
d__Bacteria.p__Bacillota.c__Limnochordia.o__Incertae_Sedis.f__Incertae_Sedis	3.0160742246448216			-
d__Bacteria.p__Gemmatimonadota.c__BD2_11_terrestrial_group	2.7796165497884684			-
d__Bacteria.p__Gemmatimonadota.c__BD2_11_terrestrial_group.o__Incertae_Sedis	2.7796165497884684			-
d__Bacteria.p__Gemmatimonadota.c__BD2_11_terrestrial_group.o__Incertae_Sedis.f__Incertae_Sedis	2.7796165497884684			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae	2.960255437172522			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__R7C24	1.5800440955550652			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__R7C24.f__Incertae_Sedis	1.5800440955550652			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Labraceae	2.279014103434928			-
d__Bacteria.p__Acidobacteriota.c__Blastocatellia.o__Pyrinomonadales	4.013814075	Organic	3.587982286457763	0.014305878435429647
d__Bacteria.p__Acidobacteriota.c__Blastocatellia.o__Pyrinomonadales.f__Pyrinomonadaceae	4.013814075	Organic	3.5735008138623656	0.014305878435429647
d__Bacteria.p__Chloroflexota.c__Anaerolineae.o__Anaerolineales	3.1467762060949394			-
d__Bacteria.p__Chloroflexota.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae	3.1467762060949394			-
d__Archaea.p__Thermoplasmatota.c__Thermoplasmata.o__Incertae_Sedis	3.418630991098847	Chemical	3.0580347276328252	0.012725353282910894
d__Archaea.p__Thermoplasmatota.c__Thermoplasmata.o__Incertae_Sedis.f__Incertae_Sedis	3.418630991098847	Chemical	3.0703771628837644	0.012725353282910894
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Kitasatosporales	3.0523129551304757			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Kitasatosporales.f__Streptomycetaceae	3.0523129551304757			-
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Verrucomicrobiales	2.293254245416815			-
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Verrucomicrobiales.f__Verrucomicrobiaceae	2.293254245416815			-
d__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Rubinisphaeraceae	2.4646507799630264			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.f__CWT_CU03_E12	2.654677955314389	Chemical	2.3328690695519634	0.007290358
d__Bacteria.p__Elusimicrobiota.c__Lineage_IIb	2.8271988862927078			-
d__Bacteria.p__Elusimicrobiota.c__Lineage_IIb.o__Incertae_Sedis	2.8271988862927078			-
d__Bacteria.p__Elusimicrobiota.c__Lineage_IIb.o__Incertae_Sedis.f__Incertae_Sedis	2.8271988862927078			-
d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__YM_S32_TM7_50_20	2.2967430503409614			-
d__Bacteria.p__Patescibacteria.c__Berkelbacteria	2.1029222724492027			-
d__Bacteria.p__Patescibacteria.c__Berkelbacteria.o__Incertae_Sedis	2.1029222724492027			-
d__Bacteria.p__Patescibacteria.c__Berkelbacteria.o__Incertae_Sedis.f__Incertae_Sedis	2.1029222724492027			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Micrococcales.f__Promicromonosporaceae	2.7750206059350857	Organic	2.422944827129076	0.031823127
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Streptosporangiales.f__Streptosporangiaceae	3.3333718991988697			-
d__Bacteria.p__Bacillota.c__Negativicutes.o__Veillonellales_Selenomonadales.__	1.940196378789501			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Micrococcales.f__Intrasporangiaceae	3.297437420609146			-
d__Archaea.p__Micrarchaeota	1.8018933041988987	Chemical	2.029048086901739	0.007000942
d__Archaea.p__Micrarchaeota.c__Micrarchaeia	1.8018933041988987			0.007000942
d__Archaea.p__Micrarchaeota.c__Micrarchaeia.o__Micrarchaeales	1.8018933041988987			0.007000942
d__Archaea.p__Micrarchaeota.c__Micrarchaeia.o__Micrarchaeales.f__Micrarchaeaceae	1.6769545682203257			0.029049022161940587
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__TRA3_20	3.0985582459967094			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Lysobacterales.f__Rhodanobacteraceae	3.6592254709090737			-
d__Bacteria.p__Thermodesulfobacteriota.c__Syntrophobacteria	2.425142139473837			-
d__Bacteria.p__Thermodesulfobacteriota.c__Syntrophobacteria.o__Syntrophobacterales	2.425142139473837			-
d__Bacteria.p__Thermodesulfobacteriota.c__Syntrophobacteria.o__Syntrophobacterales.f__Syntrophobacteraceae	2.425142139473837			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Kineosporiales	3.3677408033885046			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Kineosporiales.f__Kineosporiaceae	3.3677408033885046			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Incertae_Sedis	2.631196619260294	Chemical	2.177829398219511	0.046251427
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Incertae_Sedis.f__Incertae_Sedis	2.631196619260294	Chemical	2.171687732131565	0.046251427
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__S_BQ2_57_soil_group	1.2790145569714741			-
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__S_BQ2_57_soil_group.f__Incertae_Sedis	1.2790145569714741			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae	3.3472001208738815			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Rhodocyclaceae	3.000549991886156			-
d__Bacteria.p__Planctomycetota.c__vadinHA49	2.177556701299501			-
d__Bacteria.p__Planctomycetota.c__vadinHA49.o__Incertae_Sedis	2.177556701299501			-
d__Bacteria.p__Planctomycetota.c__vadinHA49.o__Incertae_Sedis.f__Incertae_Sedis	2.177556701299501			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Rhizobiaceae	3.2627908019567453			-
d__Bacteria.p__Thermodesulfobacteriota.c__Incertae_Sedis	3.174805004966582	Organic	2.8154845564980793	0.049090116
d__Bacteria.p__Thermodesulfobacteriota.c__Incertae_Sedis.o__Incertae_Sedis	3.174805004966582	Organic	2.8253095780783406	0.049090116
d__Bacteria.p__Thermodesulfobacteriota.c__Incertae_Sedis.o__Incertae_Sedis.f__Incertae_Sedis	3.174805004966582	Organic	2.820656533595412	0.049090116
d__Bacteria.p__FCPU426	3.517896377034487	Chemical	3.1368722449273134	0.049090116
d__Bacteria.p__FCPU426.c__Incertae_Sedis	3.517896377034487	Chemical	3.1735367930760727	0.049090116
d__Bacteria.p__FCPU426.c__Incertae_Sedis.o__Incertae_Sedis	3.517896377034487	Chemical	3.179628239505245	0.049090116
d__Bacteria.p__FCPU426.c__Incertae_Sedis.o__Incertae_Sedis.f__Incertae_Sedis	3.517896377034487	Chemical	3.157797311071946	0.049090116
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Streptosporangiales.f__Streptosporangiales_Incertae_Sedis	2.623078644714443			-
d__Bacteria.p__Chloroflexota.c__Anaerolineae.__	2.588999314791802	Chemical	2.298321768078779	0.046251427
d__Bacteria.p__Chloroflexota.c__Anaerolineae.__.__	2.588999314791802	Chemical	2.297761962487609	0.046251427
d__Archaea.p__Halobacteriota	2.0323418245510116			-
d__Archaea.p__Halobacteriota.c__Methanosarcinia	1.9779841046071105			-
d__Archaea.p__Halobacteriota.c__Methanosarcinia.o__Methanosarcinales	1.9779841046071105			-
d__Archaea.p__Halobacteriota.c__Methanosarcinia.o__Methanosarcinales.f__Methanosarcinaceae	1.9779841046071105			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Frankiales.f__Sporichthyaceae	2.909102997550078			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Catenulisporales	3.9681010117930273			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Catenulisporales.f__Actinospicaceae	3.954563456639108			-
d__Bacteria.p__Planctomycetota.c__Phycisphaerae.o__Tepidisphaerales.f__CPla_3_termite_group	2.550081036947426			-
d__Bacteria.p__Bacillota.c__Bacilli.o__Bacillales.f__Planococcaceae	3.5103138927293367			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales	1.9401951287322057			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae	1.9401951287322057			-
d__Archaea.p__Nanoarchaeota	2.330166826			-
d__Archaea.p__Nanoarchaeota.c__Nanoarchaeia	2.330166826			-
d__Archaea.p__Nanoarchaeota.c__Nanoarchaeia.o__Woesearchaeales	2.330166826			-
d__Archaea.p__Nanoarchaeota.c__Nanoarchaeia.o__Woesearchaeales.f__Incertae_Sedis	2.330166826			-
d__Bacteria.p__Actinomycetota.c__Acidimicrobiia.__	1.7439015582156208			-
d__Bacteria.p__Actinomycetota.c__Acidimicrobiia.__.__	1.7439015582156208			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae	2.736391469667711			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Azospirillales.f__Inquilinaceae	2.455105787434191	Organic	2.1367598041321965	0.024946643222908616
d__Bacteria.p__Bacillota.c__Clostridia.o__Christensenellales	2.154075363543361			-
d__Bacteria.p__Bacillota.c__Clostridia.o__Christensenellales.f__Christensenellaceae	2.154075363543361			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Alcaligenaceae	2.345961053430667			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales	2.6063733048386317			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae	2.4785866958708893			-
d__Bacteria.p__Actinomycetota.c__Acidimicrobiia.o__Microtrichales.f__Iamiaceae	2.4039529545547644			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.__	2.2605305001239664			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.__.__	2.2605305001239664			-
d__Bacteria.p__Patescibacteria.c__Parcubacteria.__	2.0748941176231295			-
d__Bacteria.p__Patescibacteria.c__Parcubacteria.__.__	2.0748941176231295			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales	2.756135546781859			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae	2.2967430524533663			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Methyloligellaceae	3.087450322973287			-
d__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Gimesiaceae	1.853045368			-
d__Archaea.p__Halobacteriota.c__Methanocellia	1.9480209495302427			-
d__Archaea.p__Halobacteriota.c__Methanocellia.o__Methanocellales	1.9480209495302427			-
d__Archaea.p__Halobacteriota.c__Methanocellia.o__Methanocellales.f__Methanocellaceae	1.9480209495302427			-
d__Bacteria.p__Actinomycetota.__	3.466535002939773	Organic	3.0810492623035355	0.024946643222908616
d__Bacteria.p__Actinomycetota.__.__	3.466535002939773	Organic	3.0827648155862604	0.024946643222908616
d__Bacteria.p__Actinomycetota.__.__.__	3.466535002939773	Organic	3.081120207290573	0.024946643222908616
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__CCD24	3.089694767469058			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__CCD24.f__Incertae_Sedis	3.089694767469058			-
d__Bacteria.p__Acidobacteriota.c__Acidobacteriae.o__Subgroup_15	2.279014103691161			-
d__Bacteria.p__Acidobacteriota.c__Acidobacteriae.o__Subgroup_15.f__Incertae_Sedis	2.279014103691161			-
d__Bacteria.p__Myxococcota.c__Myxococcia.o__Myxococcales.f__Vulgatibacteraceae	2.7261722978948715			-
d__Bacteria.p__Bacillota.c__Symbiobacteriia	1.5977719560981938			-
d__Bacteria.p__Bacillota.c__Symbiobacteriia.o__Symbiobacteriales	1.5977719560981938			-
d__Bacteria.p__Bacillota.c__Symbiobacteriia.o__Symbiobacteriales.f__Symbiobacteraceae	1.5977719560981938			-
d__Bacteria.p__Chloroflexota.c__Dehalococcoidia.__	1.1998333180607552			-
d__Bacteria.p__Chloroflexota.c__Dehalococcoidia.__.__	1.1998333180607552			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Kiloniellales	1.7439015516143446			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Kiloniellales.f__Fodinicurvataceae	1.7439015516143446			-
d__Bacteria.p__Thermodesulfobacteriota.c__Desulfuromonadia.o__Geobacterales	2.4646508970129415			-
d__Bacteria.p__Thermodesulfobacteriota.c__Desulfuromonadia.o__Geobacterales.f__Geobacteraceae	2.4646508970129415			-
d__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Nostocaceae	2.851110998447939			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Legionellales	2.1998330400602777			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Legionellales.f__Legionellaceae	2.1998330400602777			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Coxiellales	2.0449305682544945			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Coxiellales.f__Coxiellaceae	2.0449305682544945			-
d__Bacteria.p__Chloroflexota.c__Chloroflexia.o__Kallotenuales	2.6652157712546827			-
d__Bacteria.p__Chloroflexota.c__Chloroflexia.o__Kallotenuales.f__AKIW781	2.6652157712546827			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Incertae_Sedis	1.756135356154909			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Spongiibacteraceae	1.2790140998910842			-
d__Bacteria.p__Patescibacteria.c__Parcubacteria.o__Candidatus_Zambryskibacteria	1.3759241202387174			-
d__Bacteria.p__Patescibacteria.c__Parcubacteria.o__Candidatus_Zambryskibacteria.f__Incertae_Sedis	1.3759241202387174			-
d__Bacteria.p__Bdellovibrionota.c__Bacteriovoracia	1.704982948424026			-
d__Bacteria.p__Bdellovibrionota.c__Bacteriovoracia.o__Bacteriovoracales	1.704982948424026			-
d__Bacteria.p__Bdellovibrionota.c__Bacteriovoracia.o__Bacteriovoracales.f__Bacteriovoracaceae	1.704982948424026			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Neisseriaceae	1.1998333145212554			-
d__Bacteria.p__Bacillota.c__Clostridia.o__Incertae_Sedis	2.5653209213072388			-
d__Bacteria.p__Bacillota.c__Clostridia.o__Incertae_Sedis.f__Incertae_Sedis	2.5653209213072388			-
d__Bacteria.p__Verrucomicrobiota.c__Lentisphaeria	1.5977738697043988			-
d__Bacteria.p__Verrucomicrobiota.c__Lentisphaeria.o__SS1_B_02_17	1.5977738697043988			-
d__Bacteria.p__Verrucomicrobiota.c__Lentisphaeria.o__SS1_B_02_17.f__Incertae_Sedis	1.5977738697043988			-
d__Bacteria.p__Gemmatimonadota.c__Longimicrobiia	2.163621081812418			-
d__Bacteria.p__Gemmatimonadota.c__Longimicrobiia.o__Longimicrobiales	2.163621081812418			-
d__Bacteria.p__Gemmatimonadota.c__Longimicrobiia.o__Longimicrobiales.f__Longimicrobiaceae	2.163621081812418			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Catenulisporales.f__Catenulisporaceae	2.7157069228046424			-
d__Bacteria.p__Bacillota.c__Clostridia.o__Peptococcales	1.5800440955550652			-
d__Bacteria.p__Bacillota.c__Clostridia.o__Peptococcales.f__Peptococcaceae	1.5800440955550652			-
d__Bacteria.p__Chloroflexota.c__Chloroflexia.o__Chloroflexales.f__Herpetosiphonaceae	2.464650778653534			-
d__Bacteria.p__Chloroflexota.c__P2_11E	1.4039539822105662			-
d__Bacteria.p__Chloroflexota.c__P2_11E.o__Incertae_Sedis	1.4039539822105662			-
d__Bacteria.p__Chloroflexota.c__P2_11E.o__Incertae_Sedis.f__Incertae_Sedis	1.4039539822105662			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Micrococcales.f__Dermacoccaceae	1.8018922748118977			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae	2.5709009117805963			-
d__Bacteria.p__Myxococcota.c__Polyangiia.o__Polyangiales.__	2.4551053619839314			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Micropepsales	2.2605310918880424			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Micropepsales.f__Micropepsaceae	2.2605310918880424			-
d__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Incertae_Sedis	2.163620487232984			-
